日期,时间段,计划购电_kWh,最终合同购电_kWh,充电_kWh,放电_kWh,紧急购电_kWh,弃电_kWh,电价_元每kWh,时段初SOC_kWh,时段末SOC_kWh
2025-02-01,03:00-03:10,510.52771337684356,510.52771337684356,0.0,-0.0,0.0,27.12816337684353,0.3815,10800.0,10800.0
2025-02-01,03:10-03:20,510.35477361981805,510.35477361981805,0.0,-0.0,0.0,23.752856953151365,0.3822,10800.0,10800.0
2025-02-01,03:20-03:30,517.3866666666667,517.3866666666667,0.0,-0.0,0.0,18.5383333333333,0.3962,10800.0,10800.0
2025-02-01,03:30-03:40,449.18362867575655,449.18362867575655,0.0,69.12610465757643,3.410605131648481e-13,0.0,0.3879,10800.0,10723.193217047137
2025-02-01,03:40-03:50,573.9315604983432,573.9315604983432,64.79809383167675,0.0,2.2737367544323206e-13,0.0,0.3405,10723.193217047137,10781.511501495646
2025-02-01,03:50-04:00,569.5260454796845,569.5260454796845,20.542776115948477,0.0,0.0,65.36660269706937,0.3164,10781.511501495646,10800.0
2025-02-01,04:00-04:10,556.4035166666666,556.4035166666666,0.0,-0.0,0.0,65.21671666666663,0.3916,10800.0,10800.0
2025-02-01,04:10-04:20,528.4013474063521,528.4013474063521,0.0,-0.0,0.0,23.756064073018763,0.4109,10800.0,10800.0
2025-02-01,04:20-04:30,541.413382823136,541.413382823136,0.0,-0.0,0.0,35.83504948980266,0.361,10800.0,10800.0
2025-02-01,04:30-04:40,578.2019166666668,578.2019166666668,0.0,-0.0,0.0,74.97095000000007,0.3799,10800.0,10800.0
2025-02-01,04:40-04:50,592.1403428571429,592.1403428571429,0.0,-0.0,0.0,89.29359285714287,0.4094,10800.0,10800.0
2025-02-01,04:50-05:00,559.9593582361912,559.9593582361912,0.0,-0.0,0.0,60.31769156952453,0.4052,10800.0,10800.0
2025-02-01,05:00-05:10,538.181376844094,538.181376844094,0.0,-0.0,0.0,49.39779351076061,0.3896,10800.0,10800.0
2025-02-01,05:10-05:20,522.1279361330006,522.1279361330006,0.0,-0.0,0.0,23.612502799667197,0.3908,10800.0,10800.0
2025-02-01,05:20-05:30,550.5220238423343,550.5220238423343,0.0,-0.0,0.0,21.29869050900095,0.3821,10800.0,10800.0
2025-02-01,05:30-05:40,670.9508953637506,670.9508953637506,0.0,-0.0,0.0,123.54057869708402,0.3475,10800.0,10800.0
2025-02-01,05:40-05:50,53.63031128133356,53.63031128133356,0.0,477.5508553853333,0.0,2.2737367544323206e-13,0.5182,10800.0,10269.38793846074
2025-02-01,05:50-06:00,0.0,0.0,0.0,510.98333333333323,1.1368683772161603e-13,0.0,0.8102,10269.38793846074,9701.628679201482
