problem,seed,variant,stress,error,total,cleared,ratio,time_s,avg_s,move_m,measures,switches,miss,fallbacks,audits,runtime_s,certificate
4,40079,0,1,1,10,10,1,11920.064447,1192.0064447,44145.3222558,511,483,1,4,17,0.0003344,convex_mesh_per_channel
4,40080,0,1,1,14,14,1,12719.739202,908.552800143,50578.6960176,425,391,6,4,28,0.0004267,convex_mesh_per_channel
4,40081,0,1,1,13,13,1,13313.95374,1024.15028769,52544.7687202,460,428,4,3,26,0.0004093,convex_mesh_per_channel
4,40082,0,1,1,14,14,1,12718.739202,908.481371571,50578.6960176,425,390,6,4,28,0.0004473,convex_mesh_per_channel
4,40083,0,1,1,10,10,1,11920.064447,1192.0064447,44145.3222558,511,483,1,4,17,0.0003356,convex_mesh_per_channel
4,40084,0,1,1,14,14,1,12718.739202,908.481371571,50578.6960176,425,390,6,4,28,0.0004199,convex_mesh_per_channel
4,40085,0,1,1,15,15,1,12087.302124,805.8201416,47181.5106422,433,405,2,2,30,0.0004474,convex_mesh_per_channel
4,40086,0,1,1,12,12,1,12067.295039,1005.60791992,45921.4752075,475,448,0,4,20,0.0003565,convex_mesh_per_channel
4,40087,0,1,1,10,10,1,11919.064447,1191.9064447,44145.3222558,511,482,1,4,17,0.0003613,convex_mesh_per_channel
4,40088,0,1,1,12,12,1,12067.295039,1005.60791992,45921.4752075,475,448,0,4,20,0.000357,convex_mesh_per_channel
4,40089,0,1,1,12,12,1,12065.295039,1005.44125325,45921.4752075,475,446,0,4,20,0.0003554,convex_mesh_per_channel
4,40090,0,1,1,10,10,1,11919.064447,1191.9064447,44145.3222558,511,482,1,4,17,0.0003299,convex_mesh_per_channel
4,40091,0,1,1,12,12,1,12067.295039,1005.60791992,45921.4752075,475,448,0,4,20,0.0003629,convex_mesh_per_channel
4,40092,0,1,1,12,12,1,12068.295039,1005.69125325,45921.4752075,475,449,0,4,20,0.0003559,convex_mesh_per_channel
4,40093,0,1,1,15,15,1,12087.302124,805.8201416,47181.5106422,433,405,2,2,30,0.0004573,convex_mesh_per_channel
4,40094,0,1,1,13,13,1,13310.95374,1023.91951846,52544.7687202,460,425,4,3,26,0.0004079,convex_mesh_per_channel
4,40095,0,1,1,14,14,1,12718.739202,908.481371571,50578.6960176,425,390,6,4,28,0.0004468,convex_mesh_per_channel
4,40096,0,1,1,13,13,1,13313.95374,1024.15028769,52544.7687202,460,428,4,3,26,0.0004103,convex_mesh_per_channel
4,40097,0,1,1,10,10,1,11920.064447,1192.0064447,44145.3222558,511,483,1,4,17,0.000336,convex_mesh_per_channel
4,40098,0,1,1,10,10,1,11920.064447,1192.0064447,44145.3222558,511,483,1,4,17,0.0003304,convex_mesh_per_channel
4,40099,0,1,1,11,11,1,11362.360826,1032.94189327,42091.8041313,486,453,2,1,22,0.0003776,convex_mesh_per_channel
4,40100,0,1,1,12,12,1,12068.295039,1005.69125325,45921.4752075,475,449,0,4,20,0.0003763,convex_mesh_per_channel
