problem,seed,method,n,cleared,time_s,avg_s,move_m,measures,switches,miss,fallbacks,plans,exact_plans,local_plans,nonlocal_plans,max_route_gap_m,mean_route_gap_m,weighted_gap_ratio,max_relative_gap,skipped,runtime_s,certificate
4,510136,2,11,11,7662.57005,696.5972772727,29187.85030409,257,236,83,1,0,0,0,0,0,0,0,0,0,0.0057936,convex_mesh_per_channel
4,510136,3,11,11,6539.533036,594.5030032727,24512.66520125,256,236,22,1,0,0,0,0,0,0,0,0,0,0.0057445,convex_mesh_per_channel
4,510136,4,11,11,6539.533036,594.5030032727,24512.66520125,256,236,22,1,32,12,32,0,833.4471001185,253.0833117579,0.02361696656592,0.06674631468175,0,0.017801,convex_mesh_per_channel
4,510136,5,11,11,6424.49424,584.0449309091,24022.471207,252,236,23,1,32,14,32,0,709.1614845832,162.6806166154,0.01473091130047,0.04516402882943,0,0.0210495,convex_mesh_per_channel
4,510137,0,16,16,7445.635909,465.3522443125,29723.17957556,220,198,41,1,0,0,0,0,0,0,0,0,0,0.0088147,upper_bound_16
4,510137,1,16,16,8027.059237,501.6912023125,32345.2962536,220,198,60,1,0,0,0,0,0,0,0,0,0,0.0087446,upper_bound_16
4,510137,2,16,16,8620.627573,538.7892233125,35313.13791846,220,198,60,1,0,0,0,0,0,0,0,0,0,0.0087842,upper_bound_16
4,510137,3,16,16,7053.935141,440.8709463125,27999.67573969,210,183,47,2,0,0,0,0,0,0,0,0,4,0.008827,upper_bound_16
4,510137,4,16,16,7053.935141,440.8709463125,27999.67573969,210,183,47,2,33,11,33,0,1100.341796959,445.8737168698,0.04341764786223,0.09618627479182,4,0.0282046,upper_bound_16
4,510137,5,16,16,6422.745399,401.4215874375,26068.72705447,176,153,32,1,33,9,33,0,1014.546607945,488.5500039012,0.04159336234734,0.1055092907604,4,0.0373675,upper_bound_16
4,510138,0,12,12,6340.898226,528.4081855,23899.49114285,253,224,4,1,0,0,0,0,0,0,0,0,0,0.0061691,convex_mesh_per_channel
4,510138,1,12,12,6456.628848,538.052404,24583.14425201,250,224,2,1,0,0,0,0,0,0,0,0,0,0.0063096,convex_mesh_per_channel
4,510138,2,12,12,6657.870091,554.8225075833,25549.35046883,251,224,3,1,0,0,0,0,0,0,0,0,0,0.0061716,convex_mesh_per_channel
4,510138,3,12,12,6340.898226,528.4081855,23899.49114285,253,224,4,1,0,0,0,0,0,0,0,0,0,0.0063452,convex_mesh_per_channel
4,510138,4,12,12,6340.898226,528.4081855,23899.49114285,253,224,4,1,33,12,33,0,961.108909324,276.0924058516,0.02504129481817,0.08096325778662,0,0.0187969,convex_mesh_per_channel
4,510138,5,12,12,6446.870613,537.23921775,23939.353067,271,244,0,1,33,14,33,0,955.262818635,160.2123372124,0.0156577958206,0.05478946160811,0,0.0188793,convex_mesh_per_channel
4,510139,0,11,11,7275.256298,661.3869361818,26796.28148971,287,261,55,2,0,0,0,0,0,0,0,0,0,0.0049484,convex_mesh_per_channel
4,510139,1,11,11,7733.741765,703.0674331818,28848.70882436,287,261,71,2,0,0,0,0,0,0,0,0,0,0.0052543,convex_mesh_per_channel
4,510139,2,11,11,8275.255128,752.2959207273,31556.27562478,287,261,71,2,0,0,0,0,0,0,0,0,0,0.0049436,convex_mesh_per_channel
4,510139,3,11,11,7275.256298,661.3869361818,26796.28148971,287,261,55,2,0,0,0,0,0,0,0,0,0,0.0049433,convex_mesh_per_channel
4,510139,4,11,11,7275.256298,661.3869361818,26796.28148971,287,261,55,2,32,15,32,0,789.481662477,274.1320540285,0.02838924294245,0.05260802775104,0,0.0168196,convex_mesh_per_channel
4,510139,5,11,11,7168.204418,651.6549470909,26476.02209349,284,254,48,2,32,14,32,0,395.0718208266,114.188228291,0.01133803927803,0.03875780529281,0,0.0161653,convex_mesh_per_channel
4,510140,0,16,16,6223.671623,388.9794764375,25143.35813826,189,170,0,0,0,0,0,0,0,0,0,0,0,0.0087411,upper_bound_16
4,510140,1,16,16,5724.806736,357.800421,23069.0336844,173,160,2,0,0,0,0,0,0,0,0,0,0,0.0086696,upper_bound_16
4,510140,2,16,16,6002.413991,375.1508744375,24457.06996459,173,160,2,0,0,0,0,0,0,0,0,0,0,0.0087047,upper_bound_16
4,510140,3,16,16,5568.339795,348.0212371875,22411.69899136,170,156,0,0,0,0,0,0,0,0,0,0,5,0.0089434,upper_bound_16
4,510140,4,16,16,5568.339795,348.0212371875,22411.69899136,170,156,0,0,32,10,32,0,862.9200030051,385.0357626267,0.03429116587895,0.07476975489631,5,0.026598,upper_bound_16
4,510140,5,16,16,5650.524903,353.1578064375,22517.62449848,158,142,45,1,33,10,33,0,1288.914289609,595.0011982812,0.04823626543253,0.09187404960322,4,0.0444472,upper_bound_16
4,510141,0,16,16,6610.086471,413.1304044375,26130.43235519,216,200,8,1,0,0,0,0,0,0,0,0,0,0.0067741,upper_bound_16
4,510141,1,16,16,7591.331622,474.458226375,29771.65802965,215,200,94,1,0,0,0,0,0,0,0,0,0,0.0067177,upper_bound_16
4,510141,2,16,16,7892.699113,493.2936945625,31278.49548466,215,200,94,1,0,0,0,0,0,0,0,0,0,0.0068404,upper_bound_16
4,510141,3,16,16,6335.395883,395.9622426875,24951.97942823,213,200,0,0,0,0,0,0,0,0,0,0,1,0.0067397,upper_bound_16
4,510141,4,16,16,6335.395883,395.9622426875,24951.97942823,213,200,0,0,36,14,36,0,839.741662871,282.3222619424,0.02733751509699,0.04933775039885,1,0.02066,upper_bound_16
4,510141,5,16,16,6382.264004,398.89150025,25941.32000309,188,171,1,1,36,13,36,0,637.9123573848,254.611120513,0.02132928944104,0.04720628988082,1,0.0291938,upper_bound_16
4,510142,0,14,14,8153.985708,582.4275505714,32329.92856926,225,199,98,1,0,0,0,0,0,0,0,0,0,0.0067896,convex_mesh_per_channel
4,510142,1,14,14,8644.97012,617.4978657143,34784.85061314,225,199,98,1,0,0,0,0,0,0,0,0,0,0.0067666,convex_mesh_per_channel
4,510142,2,14,14,9932.840584,709.4886131429,41174.20294058,227,199,98,1,0,0,0,0,0,0,0,0,0,0.0066948,convex_mesh_per_channel
4,510142,3,14,14,8153.985708,582.4275505714,32329.92856926,225,199,98,1,0,0,0,0,0,0,0,0,0,0.006666,convex_mesh_per_channel
4,510142,4,14,14,8153.985708,582.4275505714,32329.92856926,225,199,98,1,35,14,35,0,1009.349309406,288.9593139624,0.02736096269641,0.06139954703559,0,0.0212678,convex_mesh_per_channel
4,510142,5,14,14,7742.834334,553.0595952857,29734.17167867,238,206,110,2,35,14,35,0,772.5436114966,256.3596976621,0.02291358445104,0.0510910752566,0,0.0219149,convex_mesh_per_channel
4,510143,0,13,13,7459.92391,573.8403007692,29244.6195189,241,221,40,2,0,0,0,0,0,0,0,0,0,0.0056081,convex_mesh_per_channel
4,510143,1,13,13,9011.417124,693.1859326154,35152.08554446,240,221,165,2,0,0,0,0,0,0,0,0,0,0.0055455,convex_mesh_per_channel
4,510143,2,13,13,9220.940514,709.3031164615,36224.70249421,239,221,165,2,0,0,0,0,0,0,0,0,0,0.0056381,convex_mesh_per_channel
4,510143,3,13,13,7459.92391,573.8403007692,29244.6195189,241,221,40,2,0,0,0,0,0,0,0,0,0,0.0056678,convex_mesh_per_channel
4,510143,4,13,13,7459.92391,573.8403007692,29244.6195189,241,221,40,2,34,13,34,0,782.6578428523,251.243009615,0.02351515853749,0.06626346279587,0,0.017076,convex_mesh_per_channel
4,510143,5,13,13,6206.904599,477.4541999231,23194.52298827,249,234,8,1,34,13,34,0,385.6972820674,102.9426208431,0.009879503783251,0.03407248646425,0,0.0181438,convex_mesh_per_channel
4,510144,0,15,15,7766.363959,517.7575972667,31206.81972959,194,165,105,3,0,0,0,0,0,0,0,0,0,0.0090327,convex_mesh_per_channel
4,510144,1,15,15,8328.51192,555.234128,33777.55960643,198,169,113,3,0,0,0,0,0,0,0,0,0,0.0089175,convex_mesh_per_channel
4,510144,2,15,15,9155.388784,610.3592522667,37926.94392229,198,169,112,3,0,0,0,0,0,0,0,0,0,0.0089036,convex_mesh_per_channel
4,510144,3,15,15,7766.363959,517.7575972667,31206.81972959,194,165,105,3,0,0,0,0,0,0,0,0,0,0.0088297,convex_mesh_per_channel
4,510144,4,15,15,7766.363959,517.7575972667,31206.81972959,194,165,105,3,36,12,36,0,702.683415421,261.4159155488,0.0286870760194,0.07197575075108,0,0.0266234,convex_mesh_per_channel
4,510144,5,15,15,6968.95977,464.597318,27064.79884943,233,208,36,1,36,14,36,0,639.4117542454,185.3531365166,0.01935511967167,0.0830468459379,0,0.0228704,convex_mesh_per_channel
4,510145,0,15,15,7266.665183,484.4443455333,28788.32594097,231,192,29,4,0,0,0,0,0,0,0,0,0,0.0066637,convex_mesh_per_channel
4,510145,1,15,15,8088.233677,539.2155784667,32076.16851704,226,192,92,3,0,0,0,0,0,0,0,0,0,0.0066769,convex_mesh_per_channel
4,510145,2,15,15,8412.798703,560.8532468667,33738.99363279,225,192,91,3,0,0,0,0,0,0,0,0,0,0.0066116,convex_mesh_per_channel
4,510145,3,15,15,7266.665183,484.4443455333,28788.32594097,231,192,29,4,0,0,0,0,0,0,0,0,0,0.0067737,convex_mesh_per_channel
4,510145,4,15,15,7266.665183,484.4443455333,28788.32594097,231,192,29,4,36,13,36,0,1050.917129849,290.1663829523,0.0301571135477,0.07223278234189,0,0.0200735,convex_mesh_per_channel
4,510145,5,15,15,7514.613718,500.9742478667,29953.06861283,227,206,36,2,36,16,36,0,426.2223466069,97.51808692064,0.009050080113577,0.02318351234427,0,0.0227025,convex_mesh_per_channel
4,510146,0,15,15,9141.207992,609.4138661333,37541.03998599,211,179,108,4,0,0,0,0,0,0,0,0,0,0.0068876,convex_mesh_per_channel
4,510146,1,15,15,11099.5467,739.96978,45237.73352749,212,179,246,4,0,0,0,0,0,0,0,0,0,0.0068072,convex_mesh_per_channel
4,510146,2,15,15,11809.123037,787.2748691333,48810.61523438,211,179,246,4,0,0,0,0,0,0,0,0,0,0.0068637,convex_mesh_per_channel
4,510146,3,15,15,9141.207992,609.4138661333,37541.03998599,211,179,108,4,0,0,0,0,0,0,0,0,0,0.0067058,convex_mesh_per_channel
4,510146,4,15,15,9141.207992,609.4138661333,37541.03998599,211,179,108,4,36,12,36,0,1274.60318175,332.0185654421,0.02864705932913,0.08769724087482,0,0.0201056,convex_mesh_per_channel
4,510146,5,15,15,7143.54885,476.23659,27717.74434787,236,201,48,2,36,12,36,0,841.3253863104,308.1203876547,0.02928738283281,0.05520453917748,0,0.0205909,convex_mesh_per_channel
4,510147,0,14,14,6144.945626,438.9246875714,24004.72813268,216,194,0,1,0,0,0,0,0,0,0,0,0,0.0079153,convex_mesh_per_channel
4,510147,1,14,14,6273.448903,448.1034930714,24672.24451582,215,194,0,1,0,0,0,0,0,0,0,0,0,0.0078225,convex_mesh_per_channel
4,510147,2,14,14,6524.108321,466.0077372143,25925.54161495,215,194,0,1,0,0,0,0,0,0,0,0,0,0.0078121,convex_mesh_per_channel
4,510147,3,14,14,6144.945626,438.9246875714,24004.72813268,216,194,0,1,0,0,0,0,0,0,0,0,0,0.0079978,convex_mesh_per_channel
4,510147,4,14,14,6144.945626,438.9246875714,24004.72813268,216,194,0,1,35,12,35,0,882.616048049,366.4298145533,0.03490418536903,0.07846382141519,0,0.0237393,convex_mesh_per_channel
4,510147,5,14,14,7649.414354,546.3867395714,29502.0716417,228,191,116,3,35,13,35,0,921.761539367,362.433259977,0.03575328914872,0.07922768142703,0,0.0357568,convex_mesh_per_channel
4,510148,0,10,10,5810.145672,581.0145672,21285.72836207,253,238,0,0,0,0,0,0,0,0,0,0,0,0.0057577,convex_mesh_per_channel
4,510148,1,10,10,5914.788848,591.4788848,21808.94424433,253,238,0,0,0,0,0,0,0,0,0,0,0,0.0058529,convex_mesh_per_channel
4,510148,2,10,10,5987.882946,598.7882946,22174.41473757,253,238,0,0,0,0,0,0,0,0,0,0,0,0.0057749,convex_mesh_per_channel
4,510148,3,10,10,5810.145672,581.0145672,21285.72836207,253,238,0,0,0,0,0,0,0,0,0,0,0,0.0056414,convex_mesh_per_channel
4,510148,4,10,10,5837.377453,583.7377453,21491.88726854,251,234,0,0,31,13,31,0,684.1914483262,194.9188329375,0.0169635602846,0.03995296976681,0,0.0178242,convex_mesh_per_channel
4,510148,5,10,10,6054.826612,605.4826612,22064.1330631,268,252,0,0,31,13,31,0,352.4256993909,116.2767992207,0.01127209918279,0.03348453973679,0,0.0175214,convex_mesh_per_channel
4,510149,0,10,10,5955.306489,595.5306489,21451.53245033,271,248,4,0,0,0,0,0,0,0,0,0,0,0.0058707,convex_mesh_per_channel
4,510149,1,10,10,6086.412804,608.6412804,22107.06401811,271,248,4,0,0,0,0,0,0,0,0,0,0,0.0057957,convex_mesh_per_channel
4,510149,2,10,10,6293.359151,629.3359151,23141.79575959,271,248,4,0,0,0,0,0,0,0,0,0,0,0.0059875,convex_mesh_per_channel
4,510149,3,10,10,5955.306489,595.5306489,21451.53245033,271,248,4,0,0,0,0,0,0,0,0,0,0,0.005847,convex_mesh_per_channel
4,510149,4,10,10,5955.306489,595.5306489,21451.53245033,271,248,4,0,31,14,31,0,1166.726859817,238.2547981709,0.02251892245623,0.06805960075544,0,0.0188457,convex_mesh_per_channel
4,510149,5,10,10,6084.250441,608.4250441,22336.25221905,262,239,6,1,31,13,31,0,550.0846825915,230.4763919113,0.02070693615815,0.04926718151286,0,0.0209112,convex_mesh_per_channel
4,510150,0,11,11,6772.754543,615.7049584545,24863.77275711,286,267,16,1,0,0,0,0,0,0,0,0,0,0.0041666,convex_mesh_per_channel
4,510150,1,11,11,7860.670378,714.606398,29233.35204662,288,267,84,1,0,0,0,0,0,0,0,0,0,0.004071,convex_mesh_per_channel
4,510150,2,11,11,7961.564794,723.7786176364,29762.8241285,287,267,84,1,0,0,0,0,0,0,0,0,0,0.0041323,convex_mesh_per_channel
4,510150,3,11,11,6772.754543,615.7049584545,24863.77275711,286,267,16,1,0,0,0,0,0,0,0,0,0,0.0042387,convex_mesh_per_channel
4,510150,4,11,11,6772.754543,615.7049584545,24863.77275711,286,267,16,1,32,14,32,0,1068.064998478,228.3691298273,0.0236021686176,0.1145612005798,0,0.0136889,convex_mesh_per_channel
4,510150,5,11,11,6890.192149,626.3811044545,25215.96073733,302,276,2,1,32,16,32,0,595.0633235536,226.233080218,0.02251768753783,0.04319121286518,0,0.0132142,convex_mesh_per_channel
4,510151,0,11,11,6492.377758,590.2161598182,24346.88880686,263,241,4,1,0,0,0,0,0,0,0,0,0,0.0048293,convex_mesh_per_channel
4,510151,1,11,11,7026.159085,638.741735,26210.79540162,272,246,41,2,0,0,0,0,0,0,0,0,0,0.0045039,convex_mesh_per_channel
4,510151,2,11,11,6699.849766,609.0772514545,25409.24884275,262,241,4,1,0,0,0,0,0,0,0,0,0,0.0047352,convex_mesh_per_channel
4,510151,3,11,11,6492.377758,590.2161598182,24346.88880686,263,241,4,1,0,0,0,0,0,0,0,0,0,0.0047314,convex_mesh_per_channel
4,510151,4,11,11,6492.377758,590.2161598182,24346.88880686,263,241,4,1,32,12,32,0,836.0966495291,284.7220567024,0.02638594256143,0.07708767739353,0,0.0143601,convex_mesh_per_channel
4,510151,5,11,11,6537.209978,594.2918161818,24476.04990423,265,232,10,2,32,13,32,0,664.429681946,246.2190028323,0.02738551203084,0.06840245313791,0,0.0204956,convex_mesh_per_channel
4,510152,0,13,13,8468.297309,651.4074853077,31886.48656655,309,277,68,6,0,0,0,0,0,0,0,0,0,0.0031126,convex_mesh_per_channel
4,510152,1,13,13,11898.288434,915.2529564615,44001.4419864,310,277,402,7,0,0,0,0,0,0,0,0,0,0.0031261,convex_mesh_per_channel
4,510152,2,13,13,10869.284177,836.0987828462,41251.42090554,309,277,244,5,0,0,0,0,0,0,0,0,0,0.0031228,convex_mesh_per_channel
4,510152,3,13,13,8468.297309,651.4074853077,31886.48656655,309,277,68,6,0,0,0,0,0,0,0,0,0,0.0032346,convex_mesh_per_channel
4,510152,4,13,13,8914.831158,685.7562429231,33624.1558951,299,273,119,4,34,17,34,0,1117.848602015,219.5084661195,0.02219879691426,0.07435880164117,0,0.0139389,convex_mesh_per_channel
4,510152,5,13,13,9135.29494,702.7149953846,34686.47481271,300,276,119,4,34,18,34,0,500.1218223025,86.55958173383,0.008915384112376,0.0418140904786,0,0.0126739,convex_mesh_per_channel
4,510153,0,12,12,6612.966059,551.0805049167,25084.83031257,259,238,1,0,0,0,0,0,0,0,0,0,0,0.0044901,convex_mesh_per_channel
4,510153,1,12,12,6633.573794,552.7978161667,25252.86897628,257,238,0,0,0,0,0,0,0,0,0,0,0,0.0043344,convex_mesh_per_channel
4,510153,2,12,12,7152.673293,596.05610775,27848.36647261,257,238,0,0,0,0,0,0,0,0,0,0,0,0.0044113,convex_mesh_per_channel
4,510153,3,12,12,6612.966059,551.0805049167,25084.83031257,259,238,1,0,0,0,0,0,0,0,0,0,0,0.0043916,convex_mesh_per_channel
4,510153,4,12,12,6612.966059,551.0805049167,25084.83031257,259,238,1,0,33,13,33,0,492.6203583354,105.6714227686,0.01038959883412,0.0282035824947,0,0.0139546,convex_mesh_per_channel
4,510153,5,12,12,6138.720048,511.560004,23073.60023092,247,229,0,0,33,14,33,0,921.634691776,190.1381592897,0.0189052788724,0.05197404812642,0,0.0193265,convex_mesh_per_channel
4,510154,0,10,10,5750.568643,575.0568643,20547.84321447,268,251,0,0,0,0,0,0,0,0,0,0,0,0.0048643,convex_mesh_per_channel
4,510154,1,10,10,5818.392832,581.8392832,20886.96416298,268,251,0,0,0,0,0,0,0,0,0,0,0,0.0049436,convex_mesh_per_channel
4,510154,2,10,10,5908.907798,590.8907798,21339.53898721,268,251,0,0,0,0,0,0,0,0,0,0,0,0.0049867,convex_mesh_per_channel
4,510154,3,10,10,5750.568643,575.0568643,20547.84321447,268,251,0,0,0,0,0,0,0,0,0,0,0,0.0048303,convex_mesh_per_channel
4,510154,4,10,10,5750.568643,575.0568643,20547.84321447,268,251,0,0,31,13,31,0,714.1430840581,196.5257660664,0.02074641286465,0.04111660524116,0,0.0155628,convex_mesh_per_channel
4,510154,5,10,10,5934.880866,593.4880866,21354.40434087,271,256,1,0,31,12,31,0,824.2038957104,274.5682336624,0.02822174603837,0.09647996175433,0,0.0203086,convex_mesh_per_channel
4,510155,0,10,10,7055.997113,705.5997113,25264.98558552,318,300,21,1,0,0,0,0,0,0,0,0,0,0.0027869,convex_mesh_per_channel
4,510155,1,10,10,8401.088681,840.1088681,30415.44339143,318,300,126,2,0,0,0,0,0,0,0,0,0,0.0027456,convex_mesh_per_channel
4,510155,2,10,10,8328.984608,832.8984608,30804.92307984,318,300,76,1,0,0,0,0,0,0,0,0,0,0.0027853,convex_mesh_per_channel
4,510155,3,10,10,7055.997113,705.5997113,25264.98558552,318,300,21,1,0,0,0,0,0,0,0,0,0,0.0027708,convex_mesh_per_channel
4,510155,4,10,10,7055.997113,705.5997113,25264.98558552,318,300,21,1,31,16,31,0,492.7613947558,92.53297075274,0.009779442780985,0.04471925763261,0,0.0096523,convex_mesh_per_channel
4,510155,5,10,10,8082.600755,808.2600755,28893.00384359,339,310,83,2,31,17,31,0,369.1942425119,95.3834347265,0.01015147929447,0.02876131749351,0,0.0094392,convex_mesh_per_channel
4,510156,0,14,14,8171.197459,583.6569613571,32025.98712319,213,175,152,4,0,0,0,0,0,0,0,0,0,0.0093,convex_mesh_per_channel
4,510156,1,14,14,8207.719357,586.2656683571,32758.59663477,209,175,122,3,0,0,0,0,0,0,0,0,0,0.0090903,convex_mesh_per_channel
4,510156,2,14,14,9030.723153,645.0516537857,36533.61559652,213,175,138,4,0,0,0,0,0,0,0,0,0,0.0093604,convex_mesh_per_channel
4,510156,3,14,14,8171.197459,583.6569613571,32025.98712319,213,175,152,4,0,0,0,0,0,0,0,0,0,0.0091626,convex_mesh_per_channel
4,510156,4,14,14,8171.197459,583.6569613571,32025.98712319,213,175,152,4,35,13,35,0,903.5029284566,338.3592259314,0.03245073669377,0.05835947803932,0,0.0276023,convex_mesh_per_channel
4,510156,5,14,14,6854.92572,489.6375514286,27329.62857848,214,186,21,2,35,15,35,0,815.121781583,173.7433158088,0.01512070072496,0.04490682258661,0,0.025851,convex_mesh_per_channel
4,510157,0,12,12,7857.74277,654.8118975,29723.71376305,257,235,111,2,0,0,0,0,0,0,0,0,0,0.0050005,convex_mesh_per_channel
4,510157,1,12,12,8503.601359,708.6334465833,32288.00675273,256,235,157,2,0,0,0,0,0,0,0,0,0,0.0050387,convex_mesh_per_channel
4,510157,2,12,12,8761.491822,730.1243185,33602.45906455,255,235,157,2,0,0,0,0,0,0,0,0,0,0.0050083,convex_mesh_per_channel
4,510157,3,12,12,7857.74277,654.8118975,29723.71376305,257,235,111,2,0,0,0,0,0,0,0,0,0,0.0049378,convex_mesh_per_channel
4,510157,4,12,12,7857.74277,654.8118975,29723.71376305,257,235,111,2,33,13,33,0,864.7880917927,288.9182457665,0.03035028864575,0.06128918313578,0,0.0151136,convex_mesh_per_channel
4,510157,5,12,12,6392.35874,532.6965616667,23971.79372821,246,230,26,1,33,12,33,0,1037.073601515,345.4653424905,0.03147007902066,0.06922175806072,0,0.020309,convex_mesh_per_channel
4,510158,0,10,10,7543.27233,754.327233,27786.36157206,291,259,74,3,0,0,0,0,0,0,0,0,0,0.0047869,convex_mesh_per_channel
4,510158,1,10,10,7811.586087,781.1586087,29157.93036458,291,259,72,3,0,0,0,0,0,0,0,0,0,0.0048019,convex_mesh_per_channel
4,510158,2,10,10,8058.649218,805.8649218,30373.24602313,290,259,75,3,0,0,0,0,0,0,0,0,0,0.0047867,convex_mesh_per_channel
4,510158,3,10,10,7543.27233,754.327233,27786.36157206,291,259,74,3,0,0,0,0,0,0,0,0,0,0.0050082,convex_mesh_per_channel
4,510158,4,10,10,7543.27233,754.327233,27786.36157206,291,259,74,3,31,14,31,0,436.9342198462,125.34881284,0.01224050986819,0.03364252190583,0,0.0155002,convex_mesh_per_channel
4,510158,5,10,10,7127.46353,712.746353,25507.31760189,299,274,69,2,31,13,31,0,575.1043234971,123.1746384694,0.01124609732025,0.04335449871605,0,0.0108196,convex_mesh_per_channel
4,510159,0,16,16,6201.51115,387.594446875,25202.55574717,137,114,94,3,0,0,0,0,0,0,0,0,0,0.0112383,upper_bound_16
4,510159,1,16,16,6319.735617,394.9834760625,25753.67808749,138,114,95,3,0,0,0,0,0,0,0,0,0,0.0111814,upper_bound_16
4,510159,2,16,16,5655.20852,353.4505325,23851.0425999,137,114,2,2,0,0,0,0,0,0,0,0,0,0.0112428,upper_bound_16
4,510159,3,16,16,5121.806713,320.1129195625,20804.03356489,103,84,94,3,0,0,0,0,0,0,0,0,13,0.0099982,upper_bound_16
4,510159,4,16,16,5121.806713,320.1129195625,20804.03356489,103,84,94,3,24,6,24,0,1091.985854717,367.1944351077,0.02841091174585,0.06372684742922,13,0.0283896,upper_bound_16
4,510159,5,16,16,5070.327158,316.895447375,20476.63580102,151,131,3,2,33,9,33,0,1085.000639347,370.4148724764,0.0278833203848,0.05960265955696,4,0.0417262,upper_bound_16
4,510160,0,11,11,7472.838737,679.3489760909,27614.19368912,273,254,92,1,0,0,0,0,0,0,0,0,0,0.0043636,convex_mesh_per_channel
4,510160,1,11,11,7658.232851,696.2029864545,28591.16427163,271,254,92,1,0,0,0,0,0,0,0,0,0,0.0043332,convex_mesh_per_channel
4,510160,2,11,11,8316.093238,756.0084761818,31855.46619134,272,254,92,1,0,0,0,0,0,0,0,0,0,0.004416,convex_mesh_per_channel
4,510160,3,11,11,7472.838737,679.3489760909,27614.19368912,273,254,92,1,0,0,0,0,0,0,0,0,0,0.0044125,convex_mesh_per_channel
4,510160,4,11,11,7472.838737,679.3489760909,27614.19368912,273,254,92,1,32,14,32,0,481.1517998146,104.1569065998,0.01021906333042,0.05031673009698,0,0.0140993,convex_mesh_per_channel
4,510160,5,11,11,7684.405345,698.5823040909,28637.02670332,270,246,102,2,32,12,32,0,715.6337757758,196.6225835302,0.02125160160443,0.07085182958571,0,0.0171194,convex_mesh_per_channel
4,510161,0,12,12,6057.733721,504.8111434167,23173.66861124,230,210,1,0,0,0,0,0,0,0,0,0,0,0.0060731,convex_mesh_per_channel
4,510161,1,12,12,6105.172062,508.7643385,23410.86032926,230,210,1,0,0,0,0,0,0,0,0,0,0,0.0062604,convex_mesh_per_channel
