endpoint,kind,date,original_bill,alternative_bill_same_trajectory,bill_increase,no_return_shadow_policy_bill
fixed6000,q4_2,2025-11-18,56723.71110324412,56723.71110324412,0.0,56723.71110324412
fixed6000,q4_2,2025-11-19,56940.18182663318,56940.18182663318,0.0,56940.18182663318
fixed6000,q4_2,2025-11-20,53900.85688353615,53900.85688353615,0.0,53900.85688353615
fixed6000,q4_2,2025-11-21,18416.09732291828,18416.09732291828,0.0,18416.09732291828
fixed6000,q4_2,2025-11-22,17524.022558050092,17524.022558050092,0.0,17524.022558050092
fixed6000,q4_2,2025-11-23,56316.89080488576,56316.89080488576,0.0,56316.89080488576
fixed6000,q4_2,2025-11-24,55783.51731328829,55783.51731328829,0.0,55783.51731328829
fixed6000,q4_2,2025-11-25,58799.68680386443,58799.68680386443,0.0,58799.68680386443
fixed6000,q4_2,2025-11-26,57627.76641034176,57627.76641034176,0.0,57627.76641034176
fixed6000,q4_2,2025-11-27,57801.553225859614,57801.553225859614,0.0,57801.553225859614
fixed6000,q4_2,2025-11-28,16744.616238895924,16744.616238895924,0.0,16744.616238895924
fixed6000,q4_2,2025-11-29,18802.54032889877,18802.54032889877,0.0,18802.54032889877
fixed6000,q4_2,2025-11-30,59362.25309362444,59362.25309362444,0.0,59362.25309362444
fixed6000,q4_2,2025-12-01,90320.96295120561,90320.96295120561,0.0,90320.96295120561
fixed6000,q4_2,2025-12-02,103545.22191647606,103545.22191647606,0.0,103545.22191647606
fixed6000,q4_2,2025-12-03,86073.57059400174,86073.57059400174,0.0,86073.57059400174
fixed6000,q4_2,2025-12-04,82619.54433426888,82619.54433426888,0.0,82619.54433426888
fixed6000,q4_2,2025-12-05,27261.39548816515,27261.39548816515,0.0,27261.39548816515
fixed6000,q4_2,2025-12-06,30141.147147259006,30141.147147259006,0.0,30141.147147259006
fixed6000,q4_2,2025-12-07,81071.06274707343,81071.06274707343,0.0,81071.06274707343
fixed6000,q4_2,2025-12-08,75882.77373124941,75882.77373124941,0.0,75882.77373124941
fixed6000,q4_2,2025-12-09,75290.52562426926,75290.52562426926,0.0,75290.52562426926
fixed6000,q4_2,2025-12-10,74945.68105421362,74945.68105421362,0.0,74945.68105421362
fixed6000,q4_2,2025-12-11,70711.27850895816,70711.27850895816,0.0,70711.27850895816
fixed6000,q4_2,2025-12-12,27971.359492915923,27971.359492915923,0.0,27971.359492915923
fixed6000,q4_2,2025-12-13,27887.478360797606,27887.478360797606,0.0,27887.478360797606
fixed6000,q4_2,2025-12-14,76110.30654868152,76110.30654868152,0.0,76110.30654868152
fixed6000,q4_2,2025-12-15,75211.80967828703,75211.80967828703,0.0,75211.80967828703
fixed6000,q4_2,2025-12-16,77578.84467936869,77578.84467936869,0.0,77578.84467936869
fixed6000,q4_2,2025-12-17,77051.71415869182,77051.71415869182,0.0,77051.71415869182
fixed6000,q4_2,2025-12-18,73502.94323284214,73502.94323284214,0.0,73502.94323284214
fixed6000,q4_2,2025-12-19,26759.863040724376,26759.863040724376,0.0,26759.863040724376
fixed6000,q4_2,2025-12-20,24929.076779714866,24929.076779714866,0.0,24929.076779714866
fixed6000,q4_2,2025-12-21,75920.52298477499,75920.52298477499,0.0,75920.52298477499
fixed6000,q4_2,2025-12-22,76759.04636172518,76759.04636172518,0.0,76759.04636172518
fixed6000,q4_2,2025-12-23,74814.6945389533,74814.6945389533,0.0,74814.6945389533
fixed6000,q4_2,2025-12-24,73633.74413899796,73633.74413899796,0.0,73633.74413899796
fixed6000,q4_2,2025-12-25,71212.6088320182,71212.6088320182,0.0,71212.6088320182
fixed6000,q4_2,2025-12-26,28504.267427321527,28504.267427321527,0.0,28504.267427321527
fixed6000,q4_2,2025-12-27,26779.61964931606,26779.61964931606,0.0,26779.61964931606
fixed6000,q4_2,2025-12-28,72851.97924053171,72851.97924053171,0.0,72851.97924053171
fixed6000,q4_2,2025-12-29,73870.37131629206,73870.37131629206,0.0,73870.37131629206
fixed6000,q4_2,2025-12-30,74822.90995634766,74822.90995634766,0.0,74822.90995634766
fixed6000,q4_2,2025-12-31,75578.38220780849,75578.38220780849,0.0,75578.38220780849
fixed6000,q4_3,2025-02-01,20866.872237886364,23967.58746022917,3100.715222342803,22417.229849057767
fixed6000,q4_3,2025-02-02,61846.66983119196,67463.61912213653,5616.949290944571,64655.144476664245
fixed6000,q4_3,2025-02-03,63986.34640511639,69856.04464350152,5869.698238385136,66921.19552430895
fixed6000,q4_3,2025-02-04,66916.82205923522,73498.6612199954,6581.839160760176,70207.7416396153
fixed6000,q4_3,2025-02-05,63600.26571882317,66160.17561380868,2559.9098949854915,64880.22066631592
fixed6000,q4_3,2025-02-06,63439.320372771836,70538.83559727603,7099.515224504206,66989.07798502393
fixed6000,q4_3,2025-02-07,20235.873857918086,22536.16679586208,2300.292937943992,21386.02032689008
fixed6000,q4_3,2025-02-08,17260.755423793293,17260.755423793293,0.0,17260.755423793293
fixed6000,q4_3,2025-02-09,60147.39353480625,62113.27062690424,1965.8770920979887,61130.332080855245
fixed6000,q4_3,2025-02-10,57252.61632607424,61754.73885917512,4502.122533100886,59503.67759262468
fixed6000,q4_3,2025-02-11,58400.37130320928,62066.30760892491,3665.9363057156356,60233.339456067086
fixed6000,q4_3,2025-02-12,57216.06891453073,59988.364827248995,2772.2959127182594,58602.21687088987
fixed6000,q4_3,2025-02-13,51498.76316845731,55164.72395592854,3665.960787471232,53331.74356219293
fixed6000,q4_3,2025-02-14,17281.51043444963,17738.918937354545,457.4085029049187,17510.214685902087
fixed6000,q4_3,2025-02-15,18305.365810662566,19227.3382564856,921.9724458230332,18766.352033574083
fixed6000,q4_3,2025-02-16,56231.33595069761,61605.01294517102,5373.6769944734,58918.17444793432
fixed6000,q4_3,2025-02-17,54527.2837250577,61220.79694715056,6693.513222092863,57874.040336104124
fixed6000,q4_3,2025-02-18,51533.04353334301,51553.58019281358,20.536659470575273,51543.31186307829
fixed6000,q4_3,2025-02-19,53942.21743660295,54287.74522822739,345.5277916244419,54114.98133241517
fixed6000,q4_3,2025-02-20,51699.30561827199,54513.03402982797,2813.728411555984,53106.16982404998
fixed6000,q4_3,2025-02-21,16495.188374907695,16693.093426133873,197.90505122617958,16594.140900520782
fixed6000,q4_3,2025-02-22,17011.59992835242,17147.130233827498,135.53030547507308,17079.36508108996
fixed6000,q4_3,2025-02-23,50850.37126766583,53788.03558732402,2937.664319658198,52319.20342749493
fixed6000,q4_3,2025-02-24,50047.549239443906,51085.132975426764,1037.583735982865,50566.341107435335
fixed6000,q4_3,2025-02-25,50762.65113324103,56592.07355699202,5829.422423751,53677.36234511653
fixed6000,q4_3,2025-02-26,49795.926418028495,49992.146042980225,196.2196249517263,49894.03623050435
fixed6000,q4_3,2025-02-27,45612.74654146221,45617.13231094244,4.385769480228532,45614.93942620233
fixed6000,q4_3,2025-02-28,14621.025693449352,14806.244332275593,185.2186388262411,14713.635012862473
fixed6000,q4_3,2025-03-01,17667.876713180496,19176.88354137381,1509.0068281933104,18422.380127277152
fixed6000,q4_3,2025-03-02,52455.526421856805,55468.22859992855,3012.7021780717514,53961.87751089268
fixed6000,q4_3,2025-03-03,54217.08931259067,56897.52567494463,2680.436362353954,55557.30749376766
fixed6000,q4_3,2025-03-04,49708.191237461586,49864.88769200473,156.6964545431455,49786.539464733156
fixed6000,q4_3,2025-03-05,52796.34292053344,59529.922093187844,6733.579172654407,56163.13250686064
fixed6000,q4_3,2025-03-06,44883.487278356115,46616.55212771254,1733.0648493564217,45750.019703034326
fixed6000,q4_3,2025-03-07,15384.386483043007,15950.419939912226,566.0334568692203,15667.403211477616
fixed6000,q4_3,2025-03-08,15187.115228578175,15187.115228578177,1.1368683772161603e-13,15187.115228578177
fixed6000,q4_3,2025-03-09,44115.41959177108,47602.695310077914,3487.275718306828,45859.057450924505
fixed6000,q4_3,2025-03-10,49194.95608621372,49260.942385312985,65.98629909926478,49227.94923576336
fixed6000,q4_3,2025-03-11,44441.25876508764,44442.32343118865,1.064666101013927,44441.79109813814
fixed6000,q4_3,2025-03-12,46069.48242875435,48122.571690648205,2053.089261893845,47096.02705970128
fixed6000,q4_3,2025-03-13,46960.03983334564,48546.41646131997,1586.3766279743227,47753.228147332804
fixed6000,q4_3,2025-03-14,14276.304311056007,14277.146449089887,0.8421380338795075,14276.725380072947
fixed6000,q4_3,2025-03-15,15163.57216949126,15167.686096289939,4.113926798680268,15165.629132890599
fixed6000,q4_3,2025-03-16,44803.64741797367,46003.9367112679,1200.289293294227,45403.79206462079
fixed6000,q4_3,2025-03-17,39110.710611313974,40894.031995579586,1783.3213842656066,40002.37130344677
fixed6000,q4_3,2025-03-18,46316.841695157476,52038.62332417788,5721.78162902041,49177.73250966768
fixed6000,q4_3,2025-03-19,41427.81995623724,41428.423186519976,0.6032302827387639,41428.12157137861
fixed6000,q4_3,2025-03-20,42369.443201248374,44043.484756632584,1674.0415553842179,43206.463978940475
fixed6000,q4_3,2025-03-21,13605.740798095127,13734.681453092675,128.9406549975501,13670.211125593902
fixed6000,q4_3,2025-03-22,15114.928611379122,15121.228807135945,6.3001957568247065,15118.078709257536
fixed6000,q4_3,2025-03-23,41012.31878746523,45394.133017380955,4381.814229915734,43203.22590242309
fixed6000,q4_3,2025-03-24,41735.31569948888,43621.65772214134,1886.3420226524595,42678.48671081511
fixed6000,q4_3,2025-03-25,44131.18892010854,48691.475545087786,4560.286624979239,46411.332232598164
fixed6000,q4_3,2025-03-26,39831.567575211026,42890.856622736144,3059.2890475251206,41361.212098973585
fixed6000,q4_3,2025-03-27,39275.04956334186,41238.68131901212,1963.6317556702547,40256.86544117699
fixed6000,q4_3,2025-03-28,13662.597786951523,13975.98032216419,313.3825352126687,13819.289054557856
fixed6000,q4_3,2025-03-29,13626.100243166984,13627.076819137445,0.9765759704595212,13626.588531152214
fixed6000,q4_3,2025-03-30,36745.13957017333,41316.36505907915,4571.225488905819,39030.75231462624
fixed6000,q4_3,2025-03-31,37643.28559110356,37841.435883178056,198.1502920744988,37742.36073714081
fixed6000,q4_3,2025-04-01,42660.63439539561,43003.63550748488,343.0011120892729,42832.13495144024
fixed6000,q4_3,2025-04-02,42504.67960733323,44203.22293852987,1698.5433311966328,43353.95127293155
fixed6000,q4_3,2025-04-03,40115.245241707074,43579.01239339141,3463.7671516843307,41847.128817549245
fixed6000,q4_3,2025-04-04,12121.55486965039,12122.127403993958,0.5725343435673835,12121.841136822173
fixed6000,q4_3,2025-04-05,14154.926558671166,14157.019447700965,2.0928890297979024,14155.973003186065
fixed6000,q4_3,2025-04-06,37551.10884837184,39847.64036598902,2296.531517617179,38699.374607180434
fixed6000,q4_3,2025-04-07,35343.54956868112,35766.1684455034,422.6188768222793,35554.85900709226
fixed6000,q4_3,2025-04-08,40084.67855978519,44324.2296701495,4239.551110364311,42204.454114967346
fixed6000,q4_3,2025-04-09,41112.07410259913,43452.28470127155,2340.2105986724123,42282.17940193534
fixed6000,q4_3,2025-04-10,35578.86302430123,36517.29957983414,938.4365555329088,36048.08130206769
fixed6000,q4_3,2025-04-11,11744.487665715771,11747.13269817955,2.6450324637792164,11745.81018194766
fixed6000,q4_3,2025-04-12,13428.032077106187,13810.007087167696,381.97501006151015,13619.01958213694
fixed6000,q4_3,2025-04-13,35312.87769833852,37956.83766134894,2643.9599630104194,36634.85767984373
fixed6000,q4_3,2025-04-14,36301.943673497044,40926.974981209205,4625.031307712154,38614.45932735312
fixed6000,q4_3,2025-04-15,35120.68651382184,35828.759555455574,708.0730416337381,35474.72303463871
fixed6000,q4_3,2025-04-16,37312.317553692905,38221.51913791339,909.2015842204851,37766.91834580315
fixed6000,q4_3,2025-04-17,34706.27203126729,35690.21228243252,983.9402511652346,35198.242156849905
fixed6000,q4_3,2025-04-18,11490.484951172293,11855.548342443164,365.0633912708693,11673.01664680773
fixed6000,q4_3,2025-04-19,12978.763775599315,12979.27104111447,0.5072655151565755,12979.017408356893
fixed6000,q4_3,2025-04-20,34190.7828813339,35540.10722783298,1349.3243464990821,34865.44505458344
fixed6000,q4_3,2025-04-21,33933.06767140541,35969.50707180842,2036.4394004030014,34951.287371606915
fixed6000,q4_3,2025-04-22,36007.751736726,36248.018490184026,240.26675345801925,36127.88511345502
fixed6000,q4_3,2025-04-23,34429.140394267786,34447.65694207222,18.51654780443795,34438.398668170004
fixed6000,q4_3,2025-04-24,31790.96818709345,32974.84613068721,1183.8779435937586,32382.90715889033
fixed6000,q4_3,2025-04-25,11927.680052585274,12172.191777394219,244.51172480894274,12049.935914989746
fixed6000,q4_3,2025-04-26,11664.968274293344,11664.968274293344,0.0,11664.968274293344
fixed6000,q4_3,2025-04-27,31802.012409712843,32578.16489174754,776.1524820346965,32190.08865073019
fixed6000,q4_3,2025-04-28,40577.34203624365,42530.31372854142,1952.97169229777,41553.827882392536
fixed6000,q4_3,2025-04-29,33196.98033480377,34459.56805380485,1262.5877190010774,33828.27419430431
fixed6000,q4_3,2025-04-30,33407.76327128535,33858.73860645417,450.9753351688142,33633.250938869765
fixed6000,q4_3,2025-05-01,41530.53090995915,42590.780473639104,1060.2495636799642,42060.655691799126
fixed6000,q4_3,2025-05-02,18398.29015453851,18401.12228468345,2.8321301449400664,18399.70621961098
fixed6000,q4_3,2025-05-03,17584.972698676553,17584.972698676553,0.0,17584.972698676553
fixed6000,q4_3,2025-05-04,41378.178658703,45639.27382101529,4261.09516231229,43508.72623985914
fixed6000,q4_3,2025-05-05,40639.47335917555,42997.47080755798,2357.9974483824276,41818.47208336677
fixed6000,q4_3,2025-05-06,42790.5691044245,43674.81987169008,884.2507672655794,43232.694488057285
fixed6000,q4_3,2025-05-07,43495.49852126526,43506.456554845885,10.95803358062086,43500.97753805557
fixed6000,q4_3,2025-05-08,40015.62340062282,43282.15259851221,3266.52919788939,41648.88799956752
fixed6000,q4_3,2025-05-09,13213.283748028338,13230.191149608978,16.90740158063857,13221.737448818658
fixed6000,q4_3,2025-05-10,15814.910405075552,15814.910405075552,0.0,15814.910405075552
fixed6000,q4_3,2025-05-11,36089.588550589644,36585.99110396701,496.40255337737267,36337.78982727833
fixed6000,q4_3,2025-05-12,38616.272035299284,39591.562326807056,975.2902915077767,39103.91718105317
fixed6000,q4_3,2025-05-13,39886.60097567413,44212.10785174822,4325.506876074081,42049.354413711175
fixed6000,q4_3,2025-05-14,39905.695297520375,43754.95073621833,3849.2554386979527,41830.323016869355
fixed6000,q4_3,2025-05-15,38015.368515857146,40294.5480652118,2279.179549354658,39154.95829053447
fixed6000,q4_3,2025-05-16,13272.044314381568,13454.284356775284,182.24004239371482,13363.164335578425
fixed6000,q4_3,2025-05-17,15753.721713917883,16078.654003212137,324.9322892942534,15916.18785856501
fixed6000,q4_3,2025-05-18,37388.67075660468,41527.12257008176,4138.451813477079,39457.89666334322
fixed6000,q4_3,2025-05-19,36595.56201505243,37147.15500141546,551.5929863630377,36871.35850823395
fixed6000,q4_3,2025-05-20,37757.979084649196,38050.38163857913,292.40255392993186,37904.18036161416
fixed6000,q4_3,2025-05-21,37015.44170547285,37458.26380838454,442.8221029116936,37236.85275692869
fixed6000,q4_3,2025-05-22,36536.03418656532,38254.38286038673,1718.3486738214197,37395.20852347603
fixed6000,q4_3,2025-05-23,12123.942343483031,12123.942343483031,0.0,12123.942343483031
fixed6000,q4_3,2025-05-24,15340.773682785875,15511.186303163648,170.41262037777116,15425.979992974764
fixed6000,q4_3,2025-05-25,33248.41393189666,34096.70125212168,848.2873202250142,33672.557592009165
fixed6000,q4_3,2025-05-26,39460.90196881688,39924.50281003101,463.60084121412666,39692.70238942394
fixed6000,q4_3,2025-05-27,35046.78133770448,35639.670689792634,592.8893520881522,35343.22601374856
fixed6000,q4_3,2025-05-28,38649.005461516565,40946.797145653836,2297.7916841372717,39797.9013035852
fixed6000,q4_3,2025-05-29,37644.16671623979,38304.785869049556,660.6191528097554,37974.47629264467
fixed6000,q4_3,2025-05-30,13948.208954855954,13992.006450205856,43.79749534990158,13970.107702530906
fixed6000,q4_3,2025-05-31,15630.563728778749,16174.17200582698,543.6082770482313,15902.367867302864
fixed6000,q4_3,2025-06-01,59680.30688066661,65231.33565710348,5551.028776436876,62455.82126888505
fixed6000,q4_3,2025-06-02,61054.09400447712,66684.19977361159,5630.105769134466,63869.146889044365
fixed6000,q4_3,2025-06-03,54216.333165915465,55082.901190595774,866.5680246803095,54649.61717825562
fixed6000,q4_3,2025-06-04,56747.39575650501,64959.40536831162,8212.00961180661,60853.40056240832
fixed6000,q4_3,2025-06-05,57613.30009397706,58733.34980584424,1120.0497118671772,58173.324949910646
fixed6000,q4_3,2025-06-06,26513.441114738118,27944.363497246537,1430.9223825084146,27228.902305992327
fixed6000,q4_3,2025-06-07,26422.667588476434,28335.67696207414,1913.0093735977048,27379.172275275287
fixed6000,q4_3,2025-06-08,50705.53624705331,54701.79243991375,3996.2561928604373,52703.66434348352
fixed6000,q4_3,2025-06-09,59458.92204871207,64472.454205907554,5013.532157195472,61965.68812730981
fixed6000,q4_3,2025-06-10,55342.84288030237,57339.64188221424,1996.7990019118592,56341.24238125831
fixed6000,q4_3,2025-06-11,59296.63572131559,60123.52970010291,826.8939787873138,59710.082710709255
fixed6000,q4_3,2025-06-12,57880.92691044068,59177.49953311927,1296.5726226785941,58529.213221779966
fixed6000,q4_3,2025-06-13,21032.827109160302,21491.147962317722,458.32085315741836,21261.987535739012
fixed6000,q4_3,2025-06-14,22958.92179071866,24237.670359875734,1278.7485691570714,23598.296075297196
fixed6000,q4_3,2025-06-15,52093.72262324902,52906.792863879,813.0702406299836,52500.25774356401
fixed6000,q4_3,2025-06-16,57197.64936651698,57559.76923126008,362.1198647430969,57378.70929888853
fixed6000,q4_3,2025-06-17,60689.20907489763,61661.24135436844,972.0322794708106,61175.22521463303
fixed6000,q4_3,2025-06-18,57534.183654575696,60749.026010044894,3214.842355469197,59141.60483231029
fixed6000,q4_3,2025-06-19,54487.502283683556,57957.729198419824,3470.2269147362513,56222.61574105169
fixed6000,q4_3,2025-06-20,19054.62995025432,19364.167129164,309.5371789096803,19209.39853970916
fixed6000,q4_3,2025-06-21,21833.05262875802,22197.18264929429,364.13002053626445,22015.117639026157
fixed6000,q4_3,2025-06-22,50499.33648491269,52860.159051663344,2360.822566750653,51679.747768288005
fixed6000,q4_3,2025-06-23,52088.72866738737,53484.5074296446,1395.7787622572296,52786.61804851598
fixed6000,q4_3,2025-06-24,60839.3222480276,64728.70187045256,3889.3796224249645,62784.01205924009
fixed6000,q4_3,2025-06-25,54076.661998326825,55392.40255107722,1315.740552750404,54734.532274702025
fixed6000,q4_3,2025-06-26,53487.20223777977,54945.53305097887,1458.330813199093,54216.36764437932
fixed6000,q4_3,2025-06-27,18770.25203835485,19873.722323046277,1103.4702846914272,19321.987180700562
fixed6000,q4_3,2025-06-28,20189.04124347363,20275.949178159062,86.90793468543035,20232.495210816345
fixed6000,q4_3,2025-06-29,50522.25307441764,50684.63501592855,162.38194151090755,50603.44404517309
fixed6000,q4_3,2025-06-30,54045.48080189176,55388.89069282096,1343.4098909292022,54717.18574735636
fixed6000,q4_3,2025-07-01,69729.92187638034,69735.18583321573,5.263956835391127,69732.55385479804
fixed6000,q4_3,2025-07-02,67013.23908854302,67013.23908854302,0.0,67013.23908854302
fixed6000,q4_3,2025-07-03,71465.79121726242,72161.36867799608,695.5774607336775,71813.57994762924
fixed6000,q4_3,2025-07-04,30327.001452720728,30327.001452720728,0.0,30327.001452720728
fixed6000,q4_3,2025-07-05,32366.05113559841,32366.05113559841,2.2737367544323206e-13,32366.05113559841
fixed6000,q4_3,2025-07-06,69139.43458538993,69344.1689042896,204.73431889966264,69241.80174483976
fixed6000,q4_3,2025-07-07,67707.3227866766,68035.82812461088,328.5053379342725,67871.57545564373
fixed6000,q4_3,2025-07-08,66988.08844887232,71890.01904542102,4901.930596548712,69439.05374714667
fixed6000,q4_3,2025-07-09,64812.81978836472,68084.5231136854,3271.703325320673,66448.67145102506
fixed6000,q4_3,2025-07-10,63371.690235723225,67289.71222274477,3918.021987021548,65330.70122923399
fixed6000,q4_3,2025-07-11,28391.836351055146,29413.276840126724,1021.4404890715757,28902.556595590937
fixed6000,q4_3,2025-07-12,30796.17131481582,31279.11943872052,482.9481239047014,31037.645376768174
fixed6000,q4_3,2025-07-13,59813.50650425081,67113.50815934334,7300.001655092532,63463.507331797075
fixed6000,q4_3,2025-07-14,64106.333574237666,68675.24723717445,4568.913662936771,66390.79040570607
fixed6000,q4_3,2025-07-15,62123.13351981217,69140.91222719257,7017.7787073803975,65632.02287350237
fixed6000,q4_3,2025-07-16,65768.05035044189,69737.23922993249,3969.1888794906004,67752.6447901872
fixed6000,q4_3,2025-07-17,62952.6513088805,66144.25225377138,3191.6009448908967,64548.45178132595
fixed6000,q4_3,2025-07-18,27695.229482727198,29068.929795835647,1373.700313108451,28382.079639281423
fixed6000,q4_3,2025-07-19,28681.89501759503,30743.744053013914,2061.84903541888,29712.819535304472
fixed6000,q4_3,2025-07-20,61247.97340391558,65148.009918473675,3900.036514558084,63197.99166119463
fixed6000,q4_3,2025-07-21,66951.26263397059,70892.84180349772,3941.5791695271246,68922.05221873416
fixed6000,q4_3,2025-07-22,65993.12464190398,67427.57983527196,1434.4551933679613,66710.35223858798
fixed6000,q4_3,2025-07-23,65260.68866554918,73597.06062200923,8336.371956460043,69428.87464377921
fixed6000,q4_3,2025-07-24,67109.28852545533,76705.04992857605,9595.761403120712,71907.16922701568
fixed6000,q4_3,2025-07-25,24295.756613595557,24901.060889469998,605.304275874441,24598.408751532777
fixed6000,q4_3,2025-07-26,30441.181176261292,31159.5334296914,718.3522534301122,30800.35730297635
fixed6000,q4_3,2025-07-27,60650.27976284124,65350.24955220598,4699.96978936475,63000.26465752361
fixed6000,q4_3,2025-07-28,63677.27165615992,65794.14249933232,2116.8708431723903,64735.70707774612
fixed6000,q4_3,2025-07-29,64712.99529687228,66248.43971985305,1535.444422980759,65480.717508362664
fixed6000,q4_3,2025-07-30,68640.11299431356,69418.20671739432,778.0937230807679,69029.15985585394
fixed6000,q4_3,2025-07-31,60927.27686921967,61671.17444028075,743.8975710610894,61299.225654750204
fixed6000,q4_3,2025-08-01,26555.56969972596,27328.06210439668,772.4924046707192,26941.815902061317
fixed6000,q4_3,2025-08-02,27627.533205474178,29413.291322947647,1785.758117473471,28520.41226421091
fixed6000,q4_3,2025-08-03,50795.02260438079,52592.28196187453,1797.2593574937266,51693.65228312767
fixed6000,q4_3,2025-08-04,55623.06121439632,58311.66323346108,2688.6020190647596,56967.36222392869
fixed6000,q4_3,2025-08-05,54874.423022225885,56488.04816062496,1613.6251383990777,55681.23559142542
fixed6000,q4_3,2025-08-06,58257.34447703006,64835.524162982125,6578.17968595206,61546.4343200061
fixed6000,q4_3,2025-08-07,55920.07563197063,61564.75485807638,5644.679226105754,58742.4152450235
fixed6000,q4_3,2025-08-08,23569.190222985926,24237.98804702382,668.7978240378909,23903.589135004873
fixed6000,q4_3,2025-08-09,24983.137179307796,25119.908761536437,136.77158222863864,25051.52297042212
fixed6000,q4_3,2025-08-10,53219.20577228506,57806.70506463827,4587.4992923532045,55512.95541846167
fixed6000,q4_3,2025-08-11,53981.555846026575,55687.12307990588,1705.5672338793106,54834.33946296622
fixed6000,q4_3,2025-08-12,56407.044850780265,58205.542240641174,1798.4973898609117,57306.29354571072
fixed6000,q4_3,2025-08-13,53977.320989364685,53977.320989364685,0.0,53977.320989364685
fixed6000,q4_3,2025-08-14,53323.362091724804,55953.53203851859,2630.1699467937897,54638.4470651217
fixed6000,q4_3,2025-08-15,23275.300234735336,24805.242412054235,1529.9421773188958,24040.271323394787
fixed6000,q4_3,2025-08-16,26391.698321326832,28228.841885212416,1837.1435638855892,27310.27010326962
fixed6000,q4_3,2025-08-17,51313.016560247925,52014.86197012034,701.8454098724162,51663.93926518414
fixed6000,q4_3,2025-08-18,54519.441630210815,56566.08065808364,2046.63902787283,55542.76114414723
fixed6000,q4_3,2025-08-19,54076.426058800935,55731.75716787597,1655.3311090750312,54904.09161333846
fixed6000,q4_3,2025-08-20,58355.9003695202,62370.31961914801,4014.419249627808,60363.10999433411
fixed6000,q4_3,2025-08-21,53608.899110592596,55529.54629448816,1920.6471838955674,54569.22270254038
fixed6000,q4_3,2025-08-22,23685.0428107275,24008.019524567724,322.9767138402217,23846.531167647612
fixed6000,q4_3,2025-08-23,26004.79742971655,26018.292148433226,13.494718716673617,26011.544789074884
fixed6000,q4_3,2025-08-24,53342.47439254314,55052.21186405697,1709.737471513837,54197.343128300054
fixed6000,q4_3,2025-08-25,63162.504497368835,76924.43151111866,13761.927013749812,70043.46800424374
fixed6000,q4_3,2025-08-26,53518.05338359505,54520.901386250196,1002.8480026551499,54019.477384922626
fixed6000,q4_3,2025-08-27,55347.634656786904,56208.38584606729,860.7511892803874,55778.0102514271
fixed6000,q4_3,2025-08-28,56588.21150780136,56671.03256263137,82.82105483002039,56629.622035216365
fixed6000,q4_3,2025-08-29,25230.803296486716,25819.524663578937,588.7213670922185,25525.163980032827
fixed6000,q4_3,2025-08-30,27023.948321257118,27950.02288278883,926.0745615317152,27486.985602022974
fixed6000,q4_3,2025-08-31,50744.58325349468,51531.24418013546,786.6609266407822,51137.91371681506
fixed6000,q4_3,2025-09-01,47328.03929676222,53325.852009703114,5997.812712940895,50326.94565323267
fixed6000,q4_3,2025-09-02,45694.762623363145,48156.745752730385,2461.9831293672432,46925.75418804676
fixed6000,q4_3,2025-09-03,48584.925405530754,54758.91287733901,6173.987471808254,51671.9191414349
